DateTime,Open,High,Low,Close,EMA21,EMA75,EMA150,StochD
05/05/2024 23:00:00,19441.50,19443.75,19434.25,19441.75,19382.23,19219.20,19169.04,87.52
05/06/2024 00:00:00,19441.25,19442.25,19424.75,19430.75,19386.64,19224.77,19172.51,85.87
05/06/2024 01:00:00,19431.00,19436.00,19419.75,19431.75,19390.74,19230.22,19175.94,84.26
05/06/2024 02:00:00,19431.25,19459.00,19431.25,19454.75,19396.56,19236.12,19179.64,83.28
05/06/2024 03:00:00,19455.00,19465.00,19436.25,19436.25,19400.17,19241.39,19183.04,82.80
05/06/2024 04:00:00,19436.25,19472.50,19436.00,19464.25,19405.99,19247.26,19186.76,83.02
05/06/2024 05:00:00,19464.50,19481.75,19460.75,19479.75,19412.70,19253.37,19190.64,83.59
05/06/2024 06:00:00,19479.25,19496.00,19477.00,19487.75,19419.52,19259.54,19194.58,84.93
05/06/2024 07:00:00,19488.25,19488.25,19472.25,19478.25,19424.86,19265.30,19198.33,86.42
05/06/2024 08:00:00,19478.75,19508.75,19473.25,19495.25,19431.26,19271.35,19202.27,87.98
05/06/2024 09:00:00,19495.25,19546.25,19478.50,19545.75,19441.67,19278.57,19206.82,89.55
05/06/2024 10:00:00,19545.75,19552.75,19515.50,19534.25,19450.08,19285.30,19211.15,91.13
05/06/2024 11:00:00,19534.25,19557.75,19513.75,19547.25,19458.92,19292.19,19215.60,92.33
05/06/2024 12:00:00,19547.50,19555.00,19503.25,19553.25,19467.49,19299.06,19220.08,93.02
05/06/2024 13:00:00,19553.50,19569.25,19528.75,19564.25,19476.29,19306.04,19224.64,93.35
05/06/2024 14:00:00,19564.25,19590.75,19558.75,19581.50,19485.85,19313.29,19229.36,93.83
05/06/2024 15:00:00,19581.50,19634.25,19565.50,19634.00,19499.32,19321.73,19234.72,94.52
05/06/2024 16:00:00,19633.50,19637.75,19615.25,19621.50,19510.43,19329.62,19239.84,94.87
05/06/2024 17:00:00,19622.00,19622.75,19622.00,19622.75,19520.64,19337.33,19244.92,95.11
05/06/2024 18:00:00,19620.75,19629.25,19611.25,19628.25,19530.42,19344.99,19249.99,95.13
05/06/2024 19:00:00,19628.00,19633.00,19615.50,19620.00,19538.57,19352.22,19254.89,95.25
05/06/2024 20:00:00,19620.00,19624.50,19607.50,19614.00,19545.42,19359.11,19259.65,94.77
05/06/2024 21:00:00,19613.75,19620.00,19605.00,19618.00,19552.02,19365.93,19264.40,94.01
05/06/2024 22:00:00,19617.50,19622.50,19613.00,19615.25,19557.77,19372.49,19269.04,92.99
05/06/2024 23:00:00,19615.00,19624.75,19613.50,19623.75,19563.77,19379.10,19273.74,92.38
05/07/2024 00:00:00,19624.25,19626.50,19616.25,19620.00,19568.88,19385.44,19278.33,91.88
05/07/2024 01:00:00,19620.50,19624.00,19614.75,19616.00,19573.16,19391.51,19282.80,91.57
05/07/2024 02:00:00,19616.00,19624.50,19614.75,19622.00,19577.60,19397.57,19287.29,91.24
05/07/2024 03:00:00,19622.25,19632.75,19599.25,19600.50,19579.68,19402.91,19291.44,90.60
05/07/2024 04:00:00,19600.50,19631.50,19591.00,19630.50,19584.30,19408.90,19295.93,90.49
05/07/2024 05:00:00,19630.50,19635.50,19600.50,19610.25,19586.66,19414.20,19300.10,90.07
05/07/2024 06:00:00,19609.75,19618.75,19601.25,19617.00,19589.42,19419.54,19304.29,89.71
05/07/2024 07:00:00,19617.00,19620.75,19586.75,19600.75,19590.45,19424.31,19308.22,88.44
05/07/2024 08:00:00,19601.25,19632.00,19596.25,19628.00,19593.86,19429.67,19312.45,87.67
05/07/2024 09:00:00,19628.25,19672.25,19624.00,19629.25,19597.08,19434.92,19316.65,86.36
05/07/2024 10:00:00,19629.75,19687.25,19617.25,19686.25,19605.19,19441.53,19321.55,86.58
05/07/2024 11:00:00,19686.25,19698.25,19670.25,19688.50,19612.76,19448.03,19326.41,86.55
05/07/2024 12:00:00,19688.75,19703.75,19664.75,19675.75,19618.49,19454.02,19331.03,87.39
05/07/2024 13:00:00,19675.75,19702.00,19619.25,19629.75,19619.51,19458.65,19334.99,85.55
05/07/2024 14:00:00,19630.25,19650.00,19601.75,19630.50,19620.51,19463.17,19338.90,82.29
05/07/2024 15:00:00,19630.50,19656.75,19614.50,19632.50,19621.60,19467.63,19342.79,76.40
05/07/2024 16:00:00,19632.00,19651.50,19629.25,19634.00,19622.73,19472.01,19346.65,70.71
05/07/2024 18:00:00,19631.00,19640.25,19616.75,19639.00,19624.21,19476.40,19350.52,63.86
05/07/2024 19:00:00,19639.00,19644.75,19632.50,19640.50,19625.69,19480.72,19354.36,57.29
05/07/2024 20:00:00,19640.75,19648.50,19637.00,19645.25,19627.47,19485.05,19358.22,50.73
05/07/2024 21:00:00,19645.25,19651.50,19638.50,19640.25,19628.63,19489.13,19361.95,46.62
05/07/2024 22:00:00,19640.25,19645.25,19630.75,19637.75,19629.46,19493.04,19365.60,44.68
05/07/2024 23:00:00,19637.50,19639.25,19628.00,19630.75,19629.58,19496.67,19369.12,44.29
05/08/2024 00:00:00,19630.25,19632.25,19621.25,19622.00,19628.89,19499.97,19372.47,43.57
05/08/2024 01:00:00,19622.00,19632.75,19617.25,19630.00,19628.99,19503.39,19375.88,42.64
05/08/2024 02:00:00,19630.75,19638.75,19620.50,19633.50,19629.40,19506.81,19379.29,41.50
05/08/2024 03:00:00,19633.00,19649.25,19631.00,19638.00,19630.18,19510.26,19382.72,40.56
05/08/2024 04:00:00,19637.25,19652.50,19626.25,19628.75,19630.05,19513.38,19385.97,39.51
05/08/2024 05:00:00,19628.50,19638.75,19624.00,19630.00,19630.05,19516.45,19389.21,38.43
05/08/2024 06:00:00,19630.00,19636.00,19615.50,19618.00,19628.95,19519.12,19392.24,37.13
05/08/2024 07:00:00,19618.25,19621.00,19582.75,19588.50,19625.27,19520.95,19394.84,35.09
05/08/2024 08:00:00,19588.25,19588.25,19508.50,19528.00,19616.43,19521.13,19396.60,32.07
05/08/2024 09:00:00,19528.25,19610.75,19515.00,19604.25,19615.32,19523.32,19399.35,30.01
05/08/2024 10:00:00,19604.25,19678.25,19587.50,19654.50,19618.88,19526.77,19402.73,30.64
05/08/2024 11:00:00,19654.75,19672.75,19600.00,19610.50,19618.12,19528.98,19405.48,33.32
05/08/2024 12:00:00,19610.50,19627.25,19591.00,19604.25,19616.86,19530.96,19408.11,36.15
05/08/2024 13:00:00,19604.25,19617.00,19574.25,19614.75,19616.67,19533.16,19410.85,38.85
05/08/2024 14:00:00,19615.00,19630.25,19603.75,19608.25,19615.90,19535.14,19413.47,43.34
05/08/2024 15:00:00,19608.50,19636.75,19591.00,19619.50,19616.23,19537.36,19416.19,49.89
05/08/2024 16:00:00,19619.25,19620.75,19588.75,19595.50,19614.35,19538.89,19418.57,55.20
05/08/2024 18:00:00,19600.00,19612.00,19589.25,19604.25,19613.43,19540.61,19421.03,57.07
05/08/2024 19:00:00,19604.00,19606.00,19596.00,19598.00,19612.03,19542.12,19423.37,56.33
05/08/2024 20:00:00,19597.75,19607.00,19589.25,19602.25,19611.14,19543.70,19425.74,55.77
05/08/2024 21:00:00,19602.25,19612.25,19592.50,19609.75,19611.01,19545.44,19428.18,56.31
05/08/2024 22:00:00,19610.25,19611.75,19596.50,19600.25,19610.03,19546.88,19430.46,56.61
05/08/2024 23:00:00,19600.25,19603.50,19593.50,19595.75,19608.73,19548.17,19432.65,55.94
05/09/2024 00:00:00,19595.75,19597.25,19585.25,19586.00,19606.67,19549.16,19434.68,54.79
05/09/2024 01:00:00,19585.75,19592.25,19580.50,19585.25,19604.72,19550.11,19436.67,53.32
05/09/2024 02:00:00,19585.50,19586.50,19573.50,19574.25,19601.95,19550.75,19438.50,51.85
05/09/2024 03:00:00,19574.25,19597.75,19555.75,19561.75,19598.30,19551.04,19440.13,49.52
05/09/2024 04:00:00,19562.00,19580.25,19558.25,19560.75,19594.88,19551.29,19441.73,46.34
05/09/2024 05:00:00,19560.75,19566.50,19540.25,19566.00,19592.26,19551.68,19443.37,42.87
05/09/2024 06:00:00,19566.00,19591.00,19564.00,19571.50,19590.37,19552.20,19445.07,39.86
05/09/2024 07:00:00,19571.00,19600.25,19561.75,19592.50,19590.56,19553.26,19447.02,38.40
05/09/2024 08:00:00,19592.50,19637.00,19576.50,19627.00,19593.88,19555.20,19449.41,39.07
05/09/2024 09:00:00,19626.75,19646.75,19544.00,19593.00,19593.80,19556.20,19451.31,40.85
05/09/2024 10:00:00,19593.00,19658.25,19565.00,19646.75,19598.61,19558.58,19453.90,44.64
05/09/2024 11:00:00,19646.75,19673.50,19607.00,19614.75,19600.08,19560.06,19456.03,48.45
05/09/2024 12:00:00,19614.75,19657.00,19606.00,19649.75,19604.59,19562.42,19458.59,54.12
05/09/2024 13:00:00,19649.50,19668.75,19618.50,19642.50,19608.04,19564.53,19461.03,59.51
05/09/2024 14:00:00,19642.00,19675.00,19626.50,19668.00,19613.49,19567.25,19463.77,65.85
05/09/2024 15:00:00,19668.00,19670.50,19631.50,19651.75,19616.97,19569.47,19466.26,70.51
05/09/2024 16:00:00,19651.75,19676.00,19647.00,19656.50,19620.56,19571.76,19468.78,75.09
05/09/2024 18:00:00,19658.00,19673.25,19651.75,19668.50,19624.92,19574.31,19471.42,78.33
05/09/2024 19:00:00,19668.50,19681.50,19665.50,19667.50,19628.79,19576.76,19474.02,82.59
05/09/2024 20:00:00,19668.00,19670.00,19659.25,19667.00,19632.26,19579.14,19476.58,85.40
05/09/2024 21:00:00,19667.50,19671.00,19653.75,19654.25,19634.26,19581.11,19478.93,87.57
05/09/2024 22:00:00,19654.25,19658.75,19650.50,19654.75,19636.13,19583.05,19481.26,87.47
05/09/2024 23:00:00,19655.00,19658.50,19649.50,19653.00,19637.66,19584.89,19483.53,86.87
05/10/2024 00:00:00,19652.75,19665.00,19651.25,19663.75,19640.03,19586.97,19485.92,86.16
05/10/2024 01:00:00,19663.75,19671.75,19660.75,19664.00,19642.21,19588.99,19488.28,85.78
05/10/2024 02:00:00,19663.75,19692.50,19657.50,19689.75,19646.53,19591.65,19490.95,85.92
05/10/2024 03:00:00,19690.00,19714.00,19678.75,19680.50,19649.62,19593.98,19493.46,85.55
05/10/2024 04:00:00,19680.75,19727.75,19667.00,19726.75,19656.63,19597.48,19496.55,86.40
05/10/2024 05:00:00,19727.00,19743.00,19722.75,19738.25,19664.05,19601.18,19499.75,87.66
05/10/2024 06:00:00,19738.50,19739.50,19721.75,19726.50,19669.73,19604.48,19502.75,89.90
05/10/2024 07:00:00,19726.50,19737.75,19714.50,19721.25,19674.41,19607.55,19505.65,91.34
05/10/2024 08:00:00,19721.00,19738.00,19686.00,19688.50,19675.69,19609.68,19508.07,91.27
05/10/2024 09:00:00,19688.50,19784.00,19683.50,19764.75,19683.79,19613.76,19511.47,90.34
05/10/2024 10:00:00,19764.75,19765.50,19624.25,19654.50,19681.13,19614.84,19513.36,87.43
05/10/2024 11:00:00,19655.25,19679.25,19629.25,19672.50,19680.34,19616.35,19515.47,82.28
05/10/2024 12:00:00,19672.50,19689.50,19644.50,19681.25,19680.43,19618.06,19517.67,74.79
05/10/2024 13:00:00,19680.75,19690.00,19643.50,19688.00,19681.11,19619.90,19519.92,66.82
05/10/2024 14:00:00,19687.75,19699.25,19664.00,19692.50,19682.15,19621.81,19522.21,59.61
05/10/2024 15:00:00,19692.25,19706.75,19677.25,19690.25,19682.89,19623.61,19524.43,53.55
05/10/2024 16:00:00,19690.25,19691.00,19674.25,19675.75,19682.24,19624.98,19526.44,47.00
05/12/2024 11:00:00,19675.75,19675.75,19675.75,19675.75,19681.65,19626.32,19528.42,42.26
05/12/2024 15:00:00,19675.75,19675.75,19675.75,19675.75,19681.11,19627.62,19530.37,38.76
05/12/2024 18:00:00,19673.50,19685.50,19665.00,19682.50,19681.24,19629.07,19532.38,37.83
05/12/2024 19:00:00,19683.25,19690.75,19677.00,19681.75,19681.28,19630.45,19534.36,37.02
05/12/2024 20:00:00,19681.75,19694.75,19674.00,19694.25,19682.46,19632.13,19536.48,36.51
05/12/2024 21:00:00,19694.50,19699.25,19689.25,19696.00,19683.69,19633.81,19538.59,36.45
05/12/2024 22:00:00,19695.75,19698.00,19690.75,19691.75,19684.43,19635.34,19540.62,37.15
05/12/2024 23:00:00,19692.00,19715.50,19688.50,19713.50,19687.07,19637.39,19542.91,38.92
05/13/2024 00:00:00,19714.00,19723.25,19709.75,19722.25,19690.27,19639.63,19545.29,41.91
05/13/2024 01:00:00,19722.75,19734.25,19720.75,19733.50,19694.20,19642.10,19547.78,45.94
05/13/2024 02:00:00,19733.00,19737.00,19725.00,19726.00,19697.09,19644.30,19550.14,50.17
05/13/2024 03:00:00,19726.50,19734.00,19714.50,19727.00,19699.81,19646.48,19552.48,53.98
05/13/2024 04:00:00,19726.75,19732.00,19710.00,19714.50,19701.14,19648.27,19554.63,56.83
05/13/2024 05:00:00,19714.50,19738.25,19712.00,19725.25,19703.33,19650.30,19556.89,59.36
05/13/2024 06:00:00,19724.75,19740.75,19721.00,19740.50,19706.71,19652.67,19559.32,61.71
05/13/2024 07:00:00,19740.00,19757.25,19733.50,19754.00,19711.01,19655.34,19561.90,64.46
05/13/2024 08:00:00,19753.50,19765.25,19732.75,19761.00,19715.56,19658.12,19564.53,67.57
05/13/2024 09:00:00,19761.00,19772.75,19688.25,19722.00,19716.14,19659.80,19566.62,69.91
05/13/2024 10:00:00,19722.25,19747.75,19713.00,19730.00,19717.40,19661.65,19568.78,71.43
05/13/2024 11:00:00,19730.00,19744.75,19694.75,19729.75,19718.52,19663.44,19570.92,72.09
05/13/2024 12:00:00,19729.75,19745.25,19728.25,19730.00,19719.57,19665.19,19573.02,72.58
05/13/2024 13:00:00,19729.75,19732.50,19670.75,19720.00,19719.61,19666.63,19574.97,71.91
05/13/2024 14:00:00,19720.00,19725.25,19703.50,19724.00,19720.01,19668.14,19576.94,69.50
05/13/2024 15:00:00,19723.75,19736.75,19708.75,19731.50,19721.05,19669.81,19578.99,65.53
05/13/2024 16:00:00,19731.75,19737.00,19718.00,19721.50,19721.09,19671.17,19580.88,62.02
05/13/2024 18:00:00,19720.75,19726.50,19710.00,19718.75,19720.88,19672.42,19582.70,58.95
05/13/2024 19:00:00,19719.00,19723.50,19715.25,19720.00,19720.80,19673.67,19584.52,56.68
05/13/2024 20:00:00,19720.00,19726.00,19709.75,19713.75,19720.16,19674.73,19586.24,54.11
05/13/2024 21:00:00,19713.50,19716.50,19705.25,19713.00,19719.51,19675.74,19587.91,51.89
05/13/2024 22:00:00,19712.50,19714.75,19707.25,19707.75,19718.44,19676.58,19589.50,49.67
05/13/2024 23:00:00,19708.00,19708.75,19698.75,19702.25,19716.97,19677.25,19590.99,46.87
05/14/2024 00:00:00,19702.50,19711.00,19699.75,19705.75,19715.95,19678.00,19592.51,43.65
05/14/2024 01:00:00,19706.25,19719.75,19705.25,19718.50,19716.18,19679.07,19594.18,41.18
05/14/2024 02:00:00,19718.50,19727.50,19716.00,19725.75,19717.05,19680.30,19595.93,40.44
05/14/2024 03:00:00,19725.50,19734.00,19719.00,19725.75,19717.84,19681.49,19597.65,41.12
05/14/2024 04:00:00,19725.25,19744.25,19722.25,19742.00,19720.04,19683.09,19599.56,43.30
05/14/2024 05:00:00,19741.75,19744.50,19725.25,19737.00,19721.58,19684.50,19601.38,46.58
05/14/2024 06:00:00,19736.75,19740.25,19726.00,19738.00,19723.07,19685.91,19603.19,50.97
05/14/2024 07:00:00,19738.50,19740.00,19716.00,19722.50,19723.02,19686.88,19604.77,54.79
05/14/2024 08:00:00,19722.25,19740.00,19603.50,19697.00,19720.65,19687.14,19605.99,57.64
05/14/2024 09:00:00,19697.75,19763.00,19686.00,19726.00,19721.14,19688.16,19607.58,59.70
05/14/2024 10:00:00,19726.00,19807.50,19708.25,19775.50,19726.08,19690.46,19609.80,62.43
05/14/2024 11:00:00,19775.25,19803.25,19740.75,19756.50,19728.85,19692.20,19611.75,65.00
05/14/2024 12:00:00,19756.00,19767.50,19734.00,19753.25,19731.07,19693.81,19613.62,67.09
05/14/2024 13:00:00,19753.25,19775.50,19734.25,19766.75,19734.31,19695.73,19615.65,68.41
05/14/2024 14:00:00,19767.25,19851.75,19764.50,19845.75,19744.44,19699.67,19618.70,71.72
05/14/2024 15:00:00,19845.75,19869.75,19833.25,19847.25,19753.79,19703.56,19621.72,76.35
05/14/2024 16:00:00,19847.25,19854.75,19838.50,19846.50,19762.22,19707.32,19624.70,81.21
05/14/2024 18:00:00,19847.00,19863.00,19838.00,19861.00,19771.20,19711.36,19627.83,84.43
05/14/2024 19:00:00,19860.50,19861.25,19850.00,19853.25,19778.66,19715.10,19630.82,86.81
05/14/2024 20:00:00,19853.00,19862.00,19835.50,19845.25,19784.71,19718.52,19633.66,89.13
05/14/2024 21:00:00,19844.75,19860.00,19844.25,19856.50,19791.24,19722.15,19636.61,91.56
05/14/2024 22:00:00,19857.00,19874.75,19855.00,19863.25,19797.78,19725.87,19639.61,93.02
05/14/2024 23:00:00,19862.75,19868.25,19859.00,19859.75,19803.42,19729.39,19642.53,93.79
05/15/2024 00:00:00,19859.75,19860.75,19847.00,19847.00,19807.38,19732.49,19645.23,93.77
05/15/2024 01:00:00,19847.00,19853.00,19842.50,19850.50,19811.30,19735.59,19647.95,93.56
05/15/2024 02:00:00,19850.75,19854.75,19841.50,19850.00,19814.82,19738.60,19650.63,93.08
05/15/2024 03:00:00,19849.00,19854.75,19828.75,19838.75,19816.99,19741.24,19653.12,92.48
05/15/2024 04:00:00,19839.00,19853.00,19834.00,19852.50,19820.22,19744.17,19655.76,92.00
05/15/2024 05:00:00,19852.25,19857.25,19843.25,19849.00,19822.84,19746.92,19658.32,91.40
05/15/2024 06:00:00,19848.75,19851.50,19838.50,19841.00,19824.49,19749.40,19660.74,90.66
05/15/2024 07:00:00,19841.50,19854.00,19839.75,19846.75,19826.51,19751.96,19663.20,90.08
05/15/2024 08:00:00,19847.25,19983.00,19829.25,19946.25,19837.40,19757.07,19666.95,89.71
05/15/2024 09:00:00,19946.25,19967.75,19883.25,19919.00,19844.82,19761.34,19670.29,89.08
05/15/2024 10:00:00,19919.25,20008.50,19918.00,20007.50,19859.60,19767.81,19674.76,89.07
05/15/2024 11:00:00,20007.50,20041.00,20005.75,20030.00,19875.10,19774.71,19679.46,89.31
05/15/2024 12:00:00,20030.50,20068.25,20013.00,20066.25,19892.47,19782.39,19684.59,90.57
05/15/2024 13:00:00,20066.00,20119.75,20065.00,20118.00,19912.98,19791.22,19690.33,91.79
05/15/2024 14:00:00,20118.00,20138.50,20107.25,20121.25,19931.91,19799.90,19696.03,93.05
05/15/2024 15:00:00,20121.25,20142.75,20110.50,20129.25,19949.85,19808.57,19701.77,94.15
05/15/2024 16:00:00,20129.00,20131.75,20102.25,20130.50,19966.27,19817.04,19707.45,95.52
05/15/2024 18:00:00,20130.50,20151.75,20123.50,20138.75,19981.95,19825.51,19713.16,96.44
05/15/2024 19:00:00,20138.50,20164.00,20137.50,20157.25,19997.89,19834.24,19719.04,97.18
05/15/2024 20:00:00,20157.25,20171.50,20152.75,20163.50,20012.94,19842.90,19724.93,97.00
05/15/2024 21:00:00,20163.50,20166.75,20153.75,20159.00,20026.22,19851.22,19730.68,96.84
05/15/2024 22:00:00,20159.00,20165.25,20149.00,20165.25,20038.86,19859.48,19736.44,96.74
05/15/2024 23:00:00,20165.25,20174.75,20163.00,20168.50,20050.65,19867.62,19742.16,96.84
05/16/2024 00:00:00,20168.50,20168.75,20160.00,20160.25,20060.61,19875.32,19747.70,97.07
05/16/2024 01:00:00,20160.50,20169.75,20155.00,20159.00,20069.55,19882.78,19753.14,97.15
05/16/2024 02:00:00,20159.00,20160.00,20141.75,20151.75,20077.03,19889.86,19758.42,96.89
05/16/2024 03:00:00,20152.00,20167.75,20146.75,20162.00,20084.75,19897.02,19763.77,96.58
05/16/2024 04:00:00,20162.50,20164.75,20146.50,20156.00,20091.23,19903.84,19768.96,96.22
05/16/2024 05:00:00,20155.75,20166.00,20153.00,20157.00,20097.21,19910.50,19774.10,95.91
05/16/2024 06:00:00,20156.75,20162.25,20151.00,20155.25,20102.48,19916.94,19779.15,95.48
05/16/2024 07:00:00,20155.25,20161.50,20148.25,20151.00,20106.90,19923.10,19784.08,95.01
05/16/2024 08:00:00,20150.50,20171.00,20122.50,20131.00,20109.09,19928.57,19788.67,94.32
05/16/2024 09:00:00,20131.25,20152.50,20108.00,20144.25,20112.28,19934.25,19793.38,93.62
05/16/2024 10:00:00,20145.00,20185.50,20109.50,20184.25,20118.83,19940.83,19798.56,93.21
05/16/2024 11:00:00,20184.25,20196.75,20159.50,20176.75,20124.09,19947.03,19803.57,92.94
05/16/2024 12:00:00,20176.75,20176.75,20143.00,20169.75,20128.24,19952.90,19808.42,92.40
05/16/2024 13:00:00,20169.75,20177.25,20107.50,20146.25,20129.88,19957.98,19812.89,90.14
05/16/2024 14:00:00,20146.25,20146.75,20097.00,20131.25,20130.00,19962.54,19817.11,85.33
05/16/2024 15:00:00,20131.75,20139.50,20079.75,20087.25,20126.12,19965.82,19820.69,77.12
05/16/2024 16:00:00,20087.00,20091.50,20069.00,20074.75,20121.45,19968.69,19824.05,66.42
05/16/2024 18:00:00,20076.00,20093.00,20076.00,20087.25,20118.34,19971.81,19827.54,54.46
05/16/2024 19:00:00,20087.25,20093.00,20081.00,20087.50,20115.54,19974.86,19830.98,42.78
05/16/2024 20:00:00,20087.50,20092.50,20081.25,20090.75,20113.28,19977.91,19834.42,31.89
05/16/2024 21:00:00,20090.75,20103.00,20090.25,20099.75,20112.05,19981.11,19837.94,23.28
05/16/2024 22:00:00,20100.25,20101.25,20081.50,20086.25,20109.71,19983.88,19841.23,17.24
05/16/2024 23:00:00,20086.50,20088.50,20080.00,20086.25,20107.57,19986.57,19844.47,14.80
05/17/2024 00:00:00,20086.75,20095.50,20082.50,20094.25,20106.36,19989.41,19847.78,14.87
05/17/2024 01:00:00,20094.75,20101.00,20090.25,20099.50,20105.74,19992.30,19851.11,16.39
05/17/2024 02:00:00,20099.75,20110.50,20093.50,20093.75,20104.65,19994.97,19854.33,17.81
05/17/2024 03:00:00,20094.00,20099.50,20080.00,20083.25,20102.70,19997.30,19857.36,18.22
05/17/2024 04:00:00,20083.50,20085.00,20053.00,20070.75,20099.80,19999.23,19860.19,17.61
05/17/2024 05:00:00,20071.25,20096.00,20070.50,20090.75,20098.98,20001.64,19863.24,17.38
05/17/2024 06:00:00,20090.50,20103.25,20082.50,20103.25,20099.36,20004.31,19866.42,18.45
05/17/2024 07:00:00,20103.00,20113.25,20090.75,20104.75,20099.85,20006.95,19869.58,20.86
05/17/2024 08:00:00,20104.75,20122.50,20099.00,20120.25,20101.71,20009.94,19872.90,23.74
05/17/2024 09:00:00,20120.50,20121.50,20056.50,20074.50,20099.23,20011.64,19875.57,25.40
05/17/2024 10:00:00,20074.25,20113.00,20057.75,20101.25,20099.42,20013.99,19878.56,27.34
05/17/2024 11:00:00,20101.25,20102.00,20057.50,20090.00,20098.56,20015.99,19881.36,28.84
05/17/2024 12:00:00,20089.75,20097.00,20043.75,20076.75,20096.58,20017.59,19883.94,30.47
05/17/2024 13:00:00,20076.75,20077.00,20045.25,20051.00,20092.44,20018.47,19886.16,29.63
05/17/2024 14:00:00,20051.50,20058.75,19981.00,20053.25,20088.87,20019.39,19888.37,28.51
05/17/2024 15:00:00,20053.50,20079.50,20045.00,20074.50,20087.57,20020.84,19890.83,28.05
05/17/2024 16:00:00,20074.50,20076.00,20056.75,20070.00,20085.97,20022.13,19893.21,31.27
05/19/2024 16:00:00,20070.00,20070.00,20070.00,20070.00,20084.52,20023.39,19895.55,35.53
05/19/2024 17:00:00,20070.00,20070.00,20070.00,20070.00,20083.20,20024.62,19897.86,40.98
05/19/2024 18:00:00,20069.75,20094.50,20067.50,20089.50,20083.77,20026.32,19900.40,46.62
05/19/2024 19:00:00,20089.50,20107.25,20089.00,20103.25,20085.54,20028.35,19903.09,54.72
05/19/2024 20:00:00,20103.50,20108.75,20094.50,20102.50,20087.08,20030.30,19905.73,63.06
05/19/2024 21:00:00,20102.25,20107.00,20096.25,20101.75,20088.42,20032.18,19908.32,70.19
05/19/2024 22:00:00,20101.50,20112.50,20095.50,20110.25,20090.40,20034.24,19911.00,74.81
05/19/2024 23:00:00,20110.25,20115.25,20104.75,20105.75,20091.80,20036.12,19913.58,78.62
05/20/2024 00:00:00,20105.75,20110.25,20103.50,20107.75,20093.25,20038.00,19916.15,82.45
05/20/2024 01:00:00,20107.75,20114.75,20106.25,20113.25,20095.07,20039.98,19918.76,85.72
05/20/2024 02:00:00,20112.75,20112.75,20098.25,20101.00,20095.61,20041.59,19921.17,87.72
05/20/2024 03:00:00,20101.25,20104.50,20091.00,20097.75,20095.80,20043.07,19923.51,88.28
05/20/2024 04:00:00,20097.25,20106.50,20089.75,20097.25,20095.93,20044.49,19925.81,87.89
05/20/2024 05:00:00,20096.75,20107.75,20089.50,20106.75,20096.92,20046.13,19928.21,87.46
05/20/2024 06:00:00,20106.75,20114.75,20101.00,20112.25,20098.31,20047.87,19930.65,87.41
05/20/2024 07:00:00,20113.00,20126.75,20104.75,20117.75,20100.08,20049.71,19933.13,87.72
05/20/2024 08:00:00,20117.75,20123.25,20079.25,20084.75,20098.68,20050.63,19935.13,87.08
05/20/2024 09:00:00,20085.00,20190.25,20071.25,20185.50,20106.58,20054.18,19938.45,86.83
05/20/2024 10:00:00,20185.75,20207.00,20167.75,20179.50,20113.21,20057.48,19941.64,86.64
05/20/2024 11:00:00,20179.75,20198.50,20164.50,20177.75,20119.07,20060.64,19944.77,87.74
05/20/2024 12:00:00,20178.00,20230.50,20177.25,20227.25,20128.91,20065.03,19948.51,88.70
05/20/2024 13:00:00,20227.25,20229.75,20171.00,20181.50,20133.69,20068.09,19951.60,88.49
05/20/2024 14:00:00,20181.50,20203.50,20143.25,20184.75,20138.33,20071.16,19954.69,87.08
05/20/2024 15:00:00,20184.25,20220.00,20176.25,20202.25,20144.14,20074.61,19957.96,85.76
05/20/2024 16:00:00,20202.25,20210.50,20174.00,20181.50,20147.54,20077.43,19960.92,84.02
05/20/2024 18:00:00,20183.75,20191.00,20177.75,20181.75,20150.65,20080.17,19963.85,82.40
05/20/2024 19:00:00,20182.00,20188.25,20179.25,20188.00,20154.04,20083.01,19966.82,79.58
05/20/2024 20:00:00,20188.00,20195.75,20183.50,20192.00,20157.49,20085.88,19969.80,76.99
05/20/2024 21:00:00,20192.25,20192.50,20177.50,20179.75,20159.52,20088.35,19972.58,74.99
05/20/2024 22:00:00,20180.00,20190.50,20178.75,20185.00,20161.83,20090.89,19975.40,73.53
05/20/2024 23:00:00,20185.75,20189.00,20184.00,20187.00,20164.12,20093.42,19978.20,72.69
05/21/2024 00:00:00,20187.25,20191.50,20186.00,20189.50,20166.43,20095.95,19981.00,72.31
05/21/2024 01:00:00,20189.25,20192.50,20181.25,20183.75,20168.00,20098.26,19983.68,72.07
05/21/2024 02:00:00,20183.50,20190.25,20179.25,20181.00,20169.18,20100.44,19986.30,72.09
05/21/2024 03:00:00,20180.50,20199.50,20177.50,20190.75,20171.15,20102.81,19989.00,71.87
05/21/2024 04:00:00,20190.75,20191.50,20172.00,20177.50,20171.72,20104.78,19991.50,71.56
05/21/2024 05:00:00,20177.75,20182.00,20165.00,20172.00,20171.75,20106.55,19993.89,71.06
05/21/2024 06:00:00,20172.50,20189.50,20172.50,20188.50,20173.27,20108.70,19996.47,70.65
05/21/2024 07:00:00,20189.00,20196.25,20183.25,20186.50,20174.47,20110.75,19998.99,70.22
05/21/2024 08:00:00,20186.50,20194.00,20150.50,20154.00,20172.61,20111.89,20001.04,69.28
